lat,lon,pop
46.12,5.38,51812
46.12,5.62,39745
46.12,5.88,66028
46.12,6.12,636713
46.12,6.38,151885
46.12,6.62,72104
46.12,6.88,33790
46.12,7.12,88434
46.12,7.38,84540
46.12,7.62,8304
46.12,7.88,17703
46.12,8.12,3894
46.12,8.38,45270
46.12,8.62,24450
46.12,8.88,213600
46.12,9.12,61874
46.12,9.38,55181
46.12,9.62,38445
46.12,9.88,42899
46.12,10.12,23733
46.12,10.38,26774
46.12,10.62,11585
46.12,10.88,20330
46.12,11.12,205545
46.12,11.38,43840
46.12,11.62,11480
46.12,11.88,42467
46.12,12.12,62201
46.12,12.38,36649
46.12,12.62,42311
46.12,12.88,47162
46.12,13.12,201330
46.12,13.38,88731
46.12,13.62,20894
46.12,13.88,11306
46.12,14.12,33118
46.12,14.38,209623
46.12,14.62,312600
46.12,14.88,39260
46.12,15.12,74310
46.12,15.38,84155
46.12,15.62,43438
46.12,15.88,63372
46.12,16.12,46356
46.12,16.38,41215
46.12,16.62,30271
46.12,16.88,46161
46.12,17.12,22455
46.12,17.38,21005
46.12,17.62,9661
46.12,17.88,18683
46.12,18.12,89660
46.12,18.38,127697
46.12,18.62,24166
46.12,18.88,46288
46.12,19.12,13887
46.12,19.38,18121
46.12,19.62,108462
46.12,19.88,30128
46.12,20.12,106994
46.12,20.38,24967
46.12,20.62,37780
46.12,20.88,30215
46.12,21.12,31226
46.12,21.38,172821
46.12,21.62,26573
46.12,21.88,5022
46.12,22.12,4632
46.12,22.38,5825
46.12,22.62,8438
46.12,22.88,26382
46.12,23.12,8278
46.12,23.38,7972
46.12,23.62,92693
46.12,23.88,32930
46.12,24.12,27042
46.12,24.38,67994
46.12,24.62,22307
46.12,24.88,38332
46.12,25.12,11766
46.12,25.38,14976
46.12,25.62,21567
46.12,25.88,12355
46.12,26.12,26691
46.12,26.38,7819
46.12,26.62,22516
46.12,26.88,44120
46.12,27.12,46680
46.12,27.38,32343
46.12,27.62,68758
46.12,27.88,23185
46.12,28.12,23098
46.12,28.38,24411
46.12,28.62,27032
46.12,28.88,31324
46.12,29.12,16159
46.12,29.38,10404
46.12,29.62,16671
46.12,29.88,10804
46.12,30.12,5805
46.12,30.38,88290
46.12,30.62,6139
46.12,32.12,287
46.12,32.38,10227
46.12,32.62,8188
46.12,32.88,26558
46.12,33.12,3441
46.12,33.38,9075
46.12,33.62,20778
46.12,33.88,2046
46.12,34.12,500
46.12,34.38,656
46.12,34.62,12226
46.12,34.88,34370
46.12,35.12,59
46.12,37.88,31
46.12,38.12,33807
46.12,38.38,6743
46.12,38.62,16213
46.12,38.88,52352
46.12,39.12,18123
